TermName,DistrictName,District_StateID,SchoolName,School_StateID,StudentID,Student_StateID,Subject,Course,GrowthMeasureYN,NormsReferenceData,WISelectedAYFall,WISelectedAYWinter,WISelectedAYSpring,WIPreviousAYFall,WIPreviousAYWinter,WIPreviousAYSpring,TestType,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,FallToFallProjectedGrowth,FallToFallObservedGrowth,FallToFallObservedGrowthSE,FallToFallMetProjectedGrowth,FallToFallConditionalGrowthIndex,FallToFallConditionalGrowthPercentile,FallToFallGrowthQuintile,FallToWinterProjectedGrowth,FallToWinterObservedGrowth,FallToWinterObservedGrowthSE,FallToWinterMetProjectedGrowth,FallToWinterConditionalGrowthIndex,FallToWinterConditionalGrowthPercentile,FallToWinterGrowthQuintile,FallToSpringProjectedGrowth,FallToSpringObservedGrowth,FallToSpringObservedGrowthSE,FallToSpringMetProjectedGrowth,FallToSpringConditionalGrowthIndex,FallToSpringConditionalGrowthPercentile,FallToSpringGrowthQuintile,WinterToWinterProjectedGrowth,WinterToWinterObservedGrowth,WinterToWinterObservedGrowthSE,WinterToWinterMetProjectedGrowth,WinterToWinterConditionalGrowthIndex,WinterToWinterConditionalGrowthPercentile,WinterToWinterGrowthQuintile,WinterToSpringProjectedGrowth,WinterToSpringObservedGrowth,WinterToSpringObservedGrowthSE,WinterToSpringMetProjectedGrowth,WinterToSpringConditionalGrowthIndex,WinterToSpringConditionalGrowthPercentile,WinterToSpringGrowthQuintile,SpringToSpringProjectedGrowth,SpringToSpringObservedGrowth,SpringToSpringObservedGrowthSE,SpringToSpringMetProjectedGrowth,SpringToSpringConditionalGrowthIndex,SpringToSpringConditionalGrowthPercentile,SpringToSpringGrowthQuintile,LexileScore,LexileMin,LexileMax,QuantileScore,QuantileMin,QuantileMax,Goal1Name,Goal1RitScore,Goal1StdErr,Goal1Range,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2StdErr,Goal2Range,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3StdErr,Goal3Range,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4StdErr,Goal4Range,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5StdErr,Goal5Range,Goal5Adjective,Goal6Name,Goal6RitScore,Goal6StdErr,Goal6Range,Goal6Adjective,Goal7Name,Goal7RitScore,Goal7StdErr,Goal7Range,Goal7Adjective,Goal8Name,Goal8RitScore,Goal8StdErr,Goal8Range,Goal8Adjective,TypicalFallToFallGrowth,TypicalFallToWinterGrowth,TypicalFallToSpringGrowth,TypicalWinterToWinterGrowth,TypicalWinterToSpringGrowth,TypicalSpringToSpringGrowth,ProjectedProficiencyStudy1,ProjectedProficiencyLevel1,ProjectedProficiencyStudy2,ProjectedProficiencyLevel2,ProjectedProficiencyStudy3,ProjectedProficiencyLevel3,ProjectedProficiencyStudy4,ProjectedProficiencyLevel4,ProjectedProficiencyStudy5,ProjectedProficiencyLevel5,ProjectedProficiencyStudy6,ProjectedProficiencyLevel6,ProjectedProficiencyStudy7,ProjectedProficiencyLevel7,ProjectedProficiencyStudy8,ProjectedProficiencyLevel8,ProjectedProficiencyStudy9,ProjectedProficiencyLevel9,ProjectedProficiencyStudy10,ProjectedProficiencyLevel10
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532401054","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","962234217","08/28/2024","09:09:54","38","170","3.33","16","Low","50","0.0000","14","7","4.66","No","-0.84","20","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110L","10L","160L","","","","Literary Text","168","5.8","162-174","Low","Informational Text","172","5.9","166-178","Low","Vocabulary","170","5.7","164-176","Low","","","","","","","","","","","","","","","","","","","","","","","","","","11","9","13","","","","","","HI-Smarter Balanced Assessment Consortia","Level 1","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532401252","","Mathematics","Math K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","970759081","09/11/2024","09:35:50","74","217","3.18","70","HiAvg","51","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","765Q","715Q","815Q","Operations and Algebraic Thinking","213","6.7","206-220","Avg","Number and Operations","222","6.5","216-229","HiAvg","Measurement and Data","212","6.5","206-218","Avg","Geometry","221","6.6","214-228","HiAvg","","","","","","","","","","","","","","","","","","","","","6","5","10","","","","ACT College Readiness","On Track 22","HI-Smarter Balanced Assessment Consortia","Level 3","SAT","On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532401252","","Language Arts","Reading","TRUE","2020","4","","","","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","964824662","09/09/2024","09:24:41","88","215","3.49","74","HiAvg","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","980L","880L","1030L","","","","Literary Text","214","6.2","208-220","HiAvg","Informational Text","207","6.4","201-213","Avg","Vocabulary","224","6.3","218-230","High","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","5","","","","ACT College Readiness","On Track 24","HI-Smarter Balanced Assessment Consortia","Level 3","SAT","On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532401252","","Science","Science K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Science 3-5: for use with NGSS 2013","969759345","09/12/2024","08:55:39","42","205","3.39","66","HiAvg","45","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","187","7.9","179-195","Low","Physical Science","222","6.8","215-229","High","Earth and Space Science","205","6.1","199-211","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","5","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532401616","","Mathematics","Math K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Math K-2 CCSS 2010 V2","966630251","09/05/2024","08:44:31","38","163","3.29","59","Avg","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EM170Q","EM220Q","EM120Q","Operations and Algebraic Thinking","163","6.5","157-169","Avg","Number and Operations","175","8.0","167-183","High","Measurement and Data","167","7.0","160-174","HiAvg","Geometry","146","8.0","138-154","Low","","","","","","","","","","","","","","","","","","","","","15","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532401616","","Language Arts","Reading","TRUE","2020","4","","","","","","Survey With Goals","Growth: Reading K-2 CCSS 2010","967977861","09/04/2024","08:37:07","38","164","3.27","74","HiAvg","54","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BR5L","BR105L","45L","","","","Foundational Skills","162","6.6","155-169","HiAvg","Language and Writing","158","6.8","151-165","Avg","Literature and Informational Text","164","6.4","158-170","HiAvg","Vocabulary Use and Functions","169","6.5","162-176","High","","","","","","","","","","","","","","","","","","","","","18","9","15","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532401666","","Mathematics","Math K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","963422219","08/27/2024","10:28:08","55","181","3.28","10","Low","49","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140Q","90Q","190Q","Operations and Algebraic Thinking","191","6.9","184-198","LoAvg","Number and Operations","175","7.0","168-182","Low","Measurement and Data","181","7.4","174-188","Low","Geometry","174","6.7","167-181","Low","","","","","","","","","","","","","","","","","","","","","9","7","11","","","","","","HI-Smarter Balanced Assessment Consortia","Level 1","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532401666","","Language Arts","Reading","TRUE","2020","4","","","","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","962234222","08/27/2024","11:31:38","53","173","3.38","8","Low","43","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170L","70L","220L","","","","Literary Text","169","5.9","163-175","Low","Informational Text","173","5.8","167-179","Low","Vocabulary","176","6.0","170-182","Low","","","","","","","","","","","","","","","","","","","","","","","","","","9","8","11","","","","","","HI-Smarter Balanced Assessment Consortia","Level 1","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532401666","","Science","Science K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Science 3-5: for use with NGSS 2013","962234207","08/28/2024","10:44:35","29","173","3.35","3","Low","43","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","170","6.0","164-176","Low","Physical Science","170","5.8","164-176","Low","Earth and Space Science","178","5.9","172-184","Low","","","","","","","","","","","","","","","","","","","","","","","","","","8","7","10","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532501160","","Mathematics","Math K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Math K-2 CCSS 2010 V2","969226601","09/13/2024","09:37:43","33","156","3.30","91","High","55","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EM290Q","EM340Q","EM240Q","Operations and Algebraic Thinking","147","7.0","140-154","HiAvg","Number and Operations","158","6.6","151-165","High","Measurement and Data","155","6.9","148-162","High","Geometry","162","7.1","155-169","High","","","","","","","","","","","","","","","","","","","","","18","8","15","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3532501160","","Language Arts","Reading","TRUE","2020","4","","","","","","Survey With Goals","Growth: Reading K-2 CCSS 2010","969226571","09/13/2024","10:18:26","42","150","3.30","86","High","45","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BR275L","BR375L","BR225L","","","","Foundational Skills","156","7.5","149-163","High","Language and Writing","135","7.9","127-143","Avg","Literature and Informational Text","153","6.5","147-159","High","Vocabulary Use and Functions","158","7.0","151-165","High","","","","","","","","","","","","","","","","","","","","","18","8","14","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3562300137","","Mathematics","Geometry","TRUE","USER","4","","","","","","Survey With Goals","Growth: Geometry CCSS 2010","977073597","09/16/2024","08:30:22","42","236","3.29","62","HiAvg","51","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Congruence, Similarity, Right Triangles, & Trig","239","6.7","232-246","HiAvg","Geometric Properties with Equations and Circles","242","6.7","235-249","HiAvg","Geometric Measurement and Modeling","228","6.8","221-235","Avg","Applications of Probability","234","6.7","227-241","Avg","","","","","","","","","","","","","","","","","","","","","","4","8","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3562300137","","Science","Life Sciences","TRUE","USER","4","","","","","","Survey With Goals","Growth: Science 9-12 Life Science: for use with NGSS 2013 1.1","975452254","09/18/2024","08:25:01","38","230","3.27","89","High","52","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","From Molecules to Organisms: Structures and Processes","219","5.9","213-225","HiAvg","Ecosystems: Interactions, Energy, and Dynamics","232","5.7","226-238","High","Heredity: Inheritance and Variation of Traits; Biological Evolution: Unity and Diversity","239","6.2","233-245","High","","","","","","","","","","","","","","","","","","","","","","","","","","","2","4","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3562300137","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 6+ CCSS 2010 V4","977073603","09/16/2024","09:18:06","38","228","3.30","64","HiAvg","48","0.0000","2","3","4.70","Yes*","0.19","58","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1230L","1130L","1280L","","","","Literary Text","224","5.6","218-230","Avg","Informational Text","228","5.8","222-234","HiAvg","Vocabulary","233","5.8","227-239","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","","","","ACT College Readiness","Not On Track","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3571300576","","Mathematics","Algebra 2","TRUE","USER","4","","","","","","Survey With Goals","Growth: Algebra 2 CCSS 2010","980368004","09/30/2024","09:33:34","27","229","3.30","26","LoAvg","50","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Equations and Inequalities","226","6.8","219-233","LoAvg","Numerical and Algebraic Expressions","246","8.1","238-254","HiAvg","Functions","231","6.5","224-238","LoAvg","Descriptive Statistics","216","7.1","209-223","Low","","","","","","","","","","","","","","","","","","","","","","5","8","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3571300576","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 6+ CCSS 2010 V4","980368000","09/30/2024","09:06:08","24","214","3.29","40","LoAvg","50","2.5000","3","0","4.72","No*","-0.36","36","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","960L","860L","1010L","","","","Literary Text","203","6.1","197-209","LoAvg","Informational Text","225","6.2","219-231","HiAvg","Vocabulary","213","5.9","207-219","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","3","","","","ACT College Readiness","Not On Track","","","SAT","Not On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3571300576","","Science","Science K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Science 9-12: for use with NGSS 2013","974839676","09/19/2024","10:35:39","60","211","3.29","49","Avg","50","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","215","5.7","209-221","Avg","Physical Science","205","5.8","199-211","LoAvg","Earth and Space Science","212","5.8","206-218","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","3","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3571600341","","Mathematics","Algebra 1","TRUE","USER","4","","","","","","Survey With Goals","Growth: Algebra 1 CCSS 2010","977073588","09/16/2024","08:30:21","73","217","3.26","23","LoAvg","49","4.8780","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Equations and Inequalities","220","6.6","213-227","LoAvg","Numerical and Algebraic Expressions","222","6.8","215-229","LoAvg","Functions","209","6.5","202-216","Low","Descriptive Statistics","215","6.8","208-222","Low","","","","","","","","","","","","","","","","","","","","","","4","7","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3571600341","","Science","Life Sciences","TRUE","USER","4","","","","","","Survey With Goals","Growth: Science 9-12 Life Science: for use with NGSS 2013 1.1","980806528","09/26/2024","08:54:10","59","206","3.28","29","LoAvg","49","14.6341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","From Molecules to Organisms: Structures and Processes","215","5.9","209-221","Avg","Ecosystems: Interactions, Energy, and Dynamics","199","6.1","193-205","Low","Heredity: Inheritance and Variation of Traits; Biological Evolution: Unity and Diversity","205","5.5","199-211","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","2","4","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3571600341","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 6+ CCSS 2010 V4","974839653","09/19/2024","08:49:58","100","217","3.28","46","Avg","45","2.5000","3","8","4.87","Yes","0.70","76","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1015L","915L","1065L","","","","Literary Text","220","5.8","214-226","Avg","Informational Text","210","6.0","204-216","LoAvg","Vocabulary","221","5.8","215-227","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","3","","","","ACT College Readiness","Not On Track","","","SAT","Not On Track","","","","","","","","","","","","","",""
